pl_name,hostname,discoverymethod,disc_year,pl_dens_source,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_met,sy_pnum,pl_rade_was_imputed,pl_bmasse_was_imputed,pl_dens_was_imputed,pl_orbper_was_imputed,pl_orbsmax_was_imputed,pl_orbeccen_was_imputed,st_teff_was_imputed,st_met_was_imputed,sy_pnum_was_imputed,complete_case_before_imputation,any_feature_was_imputed,imputation_method
HD 109833 b,HD 109833,Transit,2022.0,derived_from_pl_bmasse_pl_rade,2.888,8.69,1.9892756724547258,9.188526,0.08999751024045795,0.18,5881.0,-0.07,2.0,False,False,False,False,True,False,False,False,False,False,True,knn
HD 109833 c,HD 109833,Transit,2022.0,derived_from_pl_bmasse_pl_rade,2.59,7.22,2.291419829619916,13.900148,0.0981660081198831,0.3,5881.0,-0.07,2.0,False,False,False,False,True,False,False,False,False,False,True,knn
HD 109988 b,HD 109988,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.1,6935.333669150002,21.58629019926105,17132.158539999997,12.518000000000002,0.056,5185.97,0.14,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 110014 b,HD 110014,Radial Velocity,2009.0,derived_from_pl_bmasse_pl_rade,12.400000000000002,3524.590000000001,10.193194494562116,835.4770000000003,2.1400000000000006,0.462,4445.0,0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 110067 b,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,2.2,5.69,2.9465308039068363,9.113678,0.07930000000000001,0.028062221888403762,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110067 c,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,2.388,6.3,2.550964082806396,13.673693999999998,0.1039,0.030713058853294974,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110067 d,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,2.852,8.52,2.0251527823503386,20.519616999999997,0.13619999999999996,0.03613215956924164,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110067 e,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,1.94,3.9,2.9452772241536676,30.793091,0.17849999999999996,0.04030326128655704,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110067 f,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,2.601,5.040000000000001,1.5793422063954115,41.05854,0.21629999999999996,0.03683098299048788,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110067 g,HD 110067,Transit,2023.0,derived_from_pl_bmasse_pl_rade,2.607,8.4,2.6141045578949327,54.769920000000006,0.26209999999999994,0.046449903683333946,5266.0,-0.19999999999999998,6.0,False,False,False,False,False,True,False,False,False,False,True,knn
HD 110082 b,HD 110082,Transit,2021.0,derived_from_pl_bmasse_pl_rade,3.2000000000000006,10.3,1.7332214355468747,10.182709999999998,0.113,0.2,6200.0,0.08,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 110113 b,HD 110113,Transit,2021.0,derived_from_pl_bmasse_pl_rade,2.05,4.55,2.9121690050927884,2.541,0.035,0.093,5732.0,0.14,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 110113 c,HD 110113,Radial Velocity,2021.0,derived_from_pl_bmasse_pl_rade,2.11384817,10.5,6.129636065266693,6.744000000000001,0.068,0.045,5732.0,0.14,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 110537 b,HD 110537,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,11.900000000000002,8612.832001290004,28.1820027992095,24469.673420000003,16.713999999999984,0.401,5718.0,0.09,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11112 b,HD 11112,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2598.5650556300006,7.162897233691978,17244.907640000005,13.379999999999994,0.285,5905.64,0.1869,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 111232 b,HD 111232,Radial Velocity,2003.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2531.503261760001,6.978042620659639,1169.1320200000002,2.1479999999999997,0.214,5512.0,-0.36,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 111232 c,HD 111232,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.2,5740.934515639998,17.432908987557862,26472.446229999976,17.249999999999993,0.558,5512.0,-0.36,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 111591 b,HD 111591,Radial Velocity,2017.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1398.4520000000002,3.592073340851888,1056.3999999999999,2.499999999999999,0.26,4884.0,0.07,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 111998 b,HD 111998,Radial Velocity,2016.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1525.5763535999995,3.9186058221523465,810.0000000000005,1.9100000000000006,0.13,6557.0,0.07,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 112300 b,HD 112300,Radial Velocity,2023.0,derived_from_pl_bmasse_pl_rade,12.2,5031.223682809999,15.277802650339865,466.6299999999998,1.33,0.36,3657.0,-0.06,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 112570 b,HD 112570,Radial Velocity,2023.0,derived_from_pl_bmasse_pl_rade,13.099999999999998,1086.9731519400004,2.6660708840510283,2614.999999999999,3.899999999999999,0.2,4750.0,-0.4,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 112640 b,HD 112640,Radial Velocity,2020.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1589.15,4.081901523695328,613.1999999999999,1.6999999999999997,0.24,4155.0,-0.08999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 113337 b,HD 113337,Radial Velocity,2013.0,derived_from_pl_bmasse_pl_rade,13.099999999999998,1035.80277841,2.5405628687418527,317.58638999999994,1.0219999999999998,0.28,6774.0,0.07,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 113337 c,HD 113337,Radial Velocity,2020.0,derived_from_pl_bmasse_pl_rade,12.1,6299.676855150002,19.60780248565931,5429.934769999997,6.8050000000000015,0.164,6774.0,0.07,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11343 c,HIP 8541,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,13.900000000000004,255.5340392300001,0.5246517440911089,228.53730999999996,0.9230000000000003,0.169,4672.0,-0.19,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 113538 b,HD 113538,Radial Velocity,2010.0,derived_from_pl_bmasse_pl_rade,13.199999999999998,114.40999999999997,0.27428935533016113,663.1999999999999,1.2400000000000002,0.14,4462.0,-0.24000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 113538 c,HD 113538,Radial Velocity,2010.0,derived_from_pl_bmasse_pl_rade,13.799999999999999,295.56999999999994,0.6201401559774616,1818.0,2.44,0.2,4462.0,-0.24000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 113996 b,HD 113996,Radial Velocity,2017.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,2002.3290000000004,5.390028186135113,610.1999999999998,1.6,0.28,4181.0,0.12999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114082 b,HD 114082,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,11.2089807,2542.6272560000007,9.95522536044917,109.74999999999996,0.5109000000000001,0.395,6651.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114386 b,HD 114386,Radial Velocity,2003.0,derived_from_pl_bmasse_pl_rade,13.599999999999998,464.02947422,1.0171748266910972,937.7000099999998,1.7300000000000002,0.23,4836.0,-0.05,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114386 c,HD 114386,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,13.400000000000002,117.59651058999998,0.2694925736349136,443.99999999999983,1.05,0.1,4895.0,-0.1,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114729 b,HD 114729,Radial Velocity,2002.0,derived_from_pl_bmasse_pl_rade,13.900000000000004,262.20975000000004,0.5383580327291398,1121.7899999999995,2.067,0.079,5844.0,-0.33,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114783 b,HD 114783,Radial Velocity,2001.0,derived_from_pl_bmasse_pl_rade,13.699999999999998,349.59999999999985,0.7496809656239343,493.70000000000016,1.1599999999999997,0.144,5135.0,0.21,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 114783 c,HD 114783,Radial Velocity,2018.0,derived_from_pl_bmasse_pl_rade,13.400000000000002,603.8739733000003,1.383880783530637,4352.000000000002,4.999999999999999,0.05,5135.0,0.21,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11505 b,HD 11505,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2510.52658689,6.920220798545606,32669.222470000015,20.247,0.144,5757.15,-0.2203,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11506 b,HD 11506,Radial Velocity,2007.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1551.0026261600008,3.98391591918822,1617.7000000000007,2.884999999999999,0.379,6123.0,0.3,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11506 c,HD 11506,Radial Velocity,2008.0,derived_from_pl_bmasse_pl_rade,13.999999999999998,127.1313628,0.25546732306093295,223.92000000000002,0.7709999999999998,0.228,6123.0,0.3,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11506 d,HD 11506,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,4068.203609599999,12.05463620093988,26500.000000000004,18.199999999999996,0.29,6123.0,0.3,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 115404 A b,HD 115404 A,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,6.090000000000001,30.829355479999997,0.752626194192412,10.494879999999998,0.08800000000000001,0.232,5019.17,-0.1568,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 115404 A c,HD 115404 A,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.500000000000002,3279.6713318299985,9.259063154539836,15319.225170000005,11.364000000000008,0.211,5019.17,-0.1568,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 115954 b,HD 115954,Radial Velocity,2021.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2685.6500391499985,7.402945404200562,3700.0,4.999999999999999,0.487,5957.0,0.34,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 116029 b,HD 116029,Radial Velocity,2011.0,derived_from_pl_bmasse_pl_rade,13.599999999999998,444.9619999999998,0.9753780101898027,670.0,1.65,0.0,4819.0,0.09,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 116029 c,HD 116029,Radial Velocity,2018.0,derived_from_pl_bmasse_pl_rade,13.699999999999998,403.64410000000004,0.8655729366601943,906.9999999999998,2.2886447678717294,0.038,4951.0,0.18,2.0,False,False,False,False,True,False,False,False,False,False,True,knn
HD 117207 b,HD 117207,Radial Velocity,2004.0,derived_from_pl_bmasse_pl_rade,13.400000000000002,669.3466251399999,1.5339225947930595,2621.749999999999,3.786999999999999,0.157,5732.0,0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11755 b,HD 11755,Radial Velocity,2015.0,derived_from_pl_bmasse_pl_rade,12.799999999999999,1789.3829000000005,4.704788832950592,433.70001000000013,1.0899999999999999,0.19,4312.0,-0.74,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 117618 b,HD 117618,Radial Velocity,2004.0,derived_from_pl_bmasse_pl_rade,8.59,55.302419999999984,0.481095623820101,25.800000000000008,0.17999999999999997,0.15,5990.0,0.0283,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 118203 b,HD 118203,Radial Velocity,2005.0,derived_from_pl_bmasse_pl_rade,12.778238000000002,680.1527909800001,1.7974645252991026,6.1349779,0.07129999999999999,0.3136,5742.0,0.287,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 118203 c,HD 118203,Radial Velocity,2024.0,derived_from_pl_bmasse_pl_rade,12.400000000000002,3747.19691853,10.83697876916184,5103.000000000002,6.279999999999999,0.26,5742.0,0.287,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11964 b,HD 11964,Radial Velocity,2005.0,derived_from_pl_bmasse_pl_rade,14.1,197.99999999999991,0.3894705412095586,1944.9999999999998,3.1600000000000006,0.041,5303.0,0.1,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11964 c,HD 11964,Radial Velocity,2008.0,derived_from_pl_bmasse_pl_rade,5.380000000000001,25.000000000000007,0.8852377862358747,37.91,0.22900000000000004,0.3,5303.0,0.1,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 11977 b,HD 11977,Radial Velocity,2005.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,2080.0,5.599109150974208,710.9999999999998,1.9300000000000006,0.4,4970.0,-0.21000000000000002,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 120084 b,HD 120084,Radial Velocity,2013.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,2034.1018047999992,5.475556744840785,2142.000000000001,4.21,0.48300000000000004,4879.0,0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 121504 b,HD 121504,Radial Velocity,2003.0,derived_from_pl_bmasse_pl_rade,13.599999999999998,479.9232999999999,1.0520148538475729,63.33,0.33,0.03,6027.0,0.15,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12235 b,HD 12235,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,3.23,10.48833743,1.7161918916785839,4.363049999999999,0.053999999999999986,0.376,5986.0,0.31,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12235 c,HD 12235,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.500000000000002,3135.695063459999,8.85259396091824,36336.70679000001,22.21,0.174,5986.0,0.31,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 122562 c,HD 122562,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,10.100000000000001,73.10053361000001,0.39122192672387973,84.96276000000002,0.406,0.228,4956.0,0.02258456013926374,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
HD 124330 b,HD 124330,Radial Velocity,2021.0,derived_from_pl_bmasse_pl_rade,13.999999999999998,238.37130524999998,0.4790012307392492,270.66000000000014,0.8600000000000001,0.34,5873.0,0.22,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12484 b,HD 12484,Radial Velocity,2016.0,derived_from_pl_bmasse_pl_rade,13.199999999999998,947.1334000000003,2.2706809693004426,58.830000000000005,0.29699999999999993,0.07,5920.0,0.05,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 125271 b,HD 125271,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,12.400000000000002,3465.60094993,10.022596819254355,14901.992949999989,10.817000000000005,0.165,4703.93,-0.22000000000000003,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 125390 b,HD 125390,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,11.900000000000002,8646.203984030002,28.291199090377482,1757.3915100000004,3.4960000000000004,0.597,4882.0,-0.11,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 125595 b,HD 125595,Radial Velocity,2009.0,,12.350887082279979,3531.0736017699987,5.221347868468062,9.6737,0.07999999999999999,0.0,4691.0,0.08,1.0,True,False,True,False,False,False,False,False,False,False,True,knn
HD 125612 b,HD 125612,Radial Velocity,2007.0,derived_from_pl_bmasse_pl_rade,13.199999999999998,945.2216824199996,2.2660977704315366,557.69994,1.3490000000000002,0.446,5900.0,0.23,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 125612 c,HD 125612,Radial Velocity,2009.0,derived_from_pl_bmasse_pl_rade,4.069999999999999,15.573591939999998,1.2737151814160554,4.15466,0.05099999999999999,0.149,5900.0,0.23,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 125612 d,HD 125612,Radial Velocity,2009.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,2281.37230545,6.141179111646261,2822.72698,3.9819999999999998,0.115,5900.0,0.23,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12648 b,HD 12648,Radial Velocity,2015.0,derived_from_pl_bmasse_pl_rade,13.400000000000002,622.9468000000006,1.4275894371980595,133.60000999999994,0.5400000000000001,0.04,4835.0,-0.57,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 126525 b,HD 126525,Radial Velocity,2018.0,derived_from_pl_bmasse_pl_rade,10.3,75.32571000000004,0.38010039556083075,960.41,1.8369999999999995,0.035,5638.0,-0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12661 b,HD 12661,Radial Velocity,2000.0,derived_from_pl_bmasse_pl_rade,13.299999999999999,772.3269000000008,1.8101434801033904,262.70861999999994,0.8399999999999996,0.38,5645.0,0.36,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 12661 c,HD 12661,Radial Velocity,2002.0,derived_from_pl_bmasse_pl_rade,13.199999999999998,899.4543918099998,2.156374139309912,1707.9999999999995,2.8145000000000002,0.031,5748.0,0.36,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 126614 b,HD 126614,Radial Velocity,2009.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,107.74382997000005,0.2900333963202097,1257.2530299999999,2.249,0.548,5568.0,0.56,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 127506 b,HD 127506,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,5.67,27.333242999999996,0.8268157624885041,65.78395,0.287,0.24,4595.32,-0.08,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 128311 b,HD 128311,Radial Velocity,2002.0,derived_from_pl_bmasse_pl_rade,13.5,562.2412700000003,1.2600511559335468,453.0190000000001,1.084,0.303,4965.0,0.08,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 128311 c,HD 128311,Radial Velocity,2005.0,derived_from_pl_bmasse_pl_rade,12.999999999999998,1204.25787,3.0224296291215293,921.5380000000004,1.74,0.159,4965.0,0.08,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
HD 128356 b,HD 128356,Radial Velocity,2016.0,derived_from_pl_bmasse_pl_rade,13.900000000000004,282.8687000000001,0.5807741201562843,298.20000000000005,0.8699999999999999,0.57,4875.0,0.17,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
